feature,coefficient,abs_coef
ally3_post_spike_wallbangs,1.8161534111904687e-06,1.8161534111904687e-06
opponent7_character_cypher,1.647377062622928e-06,1.647377062622928e-06
self_character_raze,1.582020742449237e-06,1.582020742449237e-06
opponent5_character_viper,-1.5383528173017593e-06,1.5383528173017593e-06
opponent2_post_spike_wallbangs,-1.5066342516578362e-06,1.5066342516578362e-06
ally3_post_spike_first_bloods,1.4825287843985385e-06,1.4825287843985385e-06
ally3_character_kay/o,-1.451873834929378e-06,1.451873834929378e-06
opponent9_character_phoenix,-1.4287868279446033e-06,1.4287868279446033e-06
self_pre_spike_longest_gun_secondary_sheriff,1.4150864233647627e-06,1.4150864233647627e-06
self_pre_spike_longest_gun_primary_odin,1.4150050185765097e-06,1.4150050185765097e-06
self_character_neon,-1.400094429074746e-06,1.400094429074746e-06
self_character_chamber,-1.3954043974569175e-06,1.3954043974569175e-06
opponent4_post_spike_wallbangs,-1.3832595686868235e-06,1.3832595686868235e-06
ally1_character_harbor,-1.3174087699047741e-06,1.3174087699047741e-06
ally1_character_brimstone,-1.3124717949044174e-06,1.3124717949044174e-06
ally2_ultimate_usage,1.3031709318926361e-06,1.3031709318926361e-06
self_pre_spike_longest_gun_primary_marshal,-1.261461257606352e-06,1.261461257606352e-06
ally3_character_astra,1.2333875012489269e-06,1.2333875012489269e-06
self_character_reyna,-1.222843502051753e-06,1.222843502051753e-06
opponent9_character_neon,-1.2127400637791287e-06,1.2127400637791287e-06
ally1_post_spike_wallbangs,1.195374211721173e-06,1.195374211721173e-06
opponent9_character_brimstone,-1.1379748705273177e-06,1.1379748705273177e-06
self_character_fade,-1.1276471760019976e-06,1.1276471760019976e-06
ally3_character_breach,1.0490954933182295e-06,1.0490954933182295e-06
opponent8_character_phoenix,-1.0218581261114717e-06,1.0218581261114717e-06
ally1_character_yoru,-1.0193609064757045e-06,1.0193609064757045e-06
opponent5_character_phoenix,-1.0138143708972916e-06,1.0138143708972916e-06
self_post_spike_longest_gun_secondary_shorty,-1.0046500793001526e-06,1.0046500793001526e-06
self_character_sova,-9.629700851899481e-07,9.629700851899481e-07
