feature,coefficient,abs_coef
opponent7_character_killjoy,0.15468082902207167,0.15468082902207167
ally2_pre_spike_avg_health,-0.15406787576242564,0.15406787576242564
opponent6_character_phoenix,-0.15229190639776155,0.15229190639776155
opponent9_character_jett,0.151959560751386,0.151959560751386
ally2_character_viper,0.15169573985281884,0.15169573985281884
opponent8_character_kay/o,-0.150386045301259,0.150386045301259
opponent2_ultimate_usage,-0.15013930552850493,0.15013930552850493
ally2_post_spike_wallbangs,0.14807956726490568,0.14807956726490568
opponent9_character_harbor,-0.14790669350265548,0.14790669350265548
ally1_post_spike_avg_health,0.1470327523195119,0.1470327523195119
self_pre_spike_total_firing_time,-0.1469272373962599,0.1469272373962599
opponent0_post_spike_first_bloods,0.14658155480540963,0.14658155480540963
ally1_pre_spike_total_health_loss,-0.14510972450168794,0.14510972450168794
self_post_spike_avg_credits,0.14492616239546235,0.14492616239546235
opponent7_character_chamber,-0.14390898694107887,0.14390898694107887
opponent3_pre_spike_assists,-0.14296203388721984,0.14296203388721984
opponent7_character_jett,0.14125552244939654,0.14125552244939654
self_pre_spike_max_loadout_value_loss,0.13854634292588214,0.13854634292588214
ally1_character_yoru,0.138480459596081,0.138480459596081
opponent6_character_kay/o,0.13758379503878182,0.13758379503878182
ally3_character_cypher,0.13635751764947235,0.13635751764947235
self_pre_spike_map_covered,0.13591229488725065,0.13591229488725065
opponent9_character_omen,0.1328018149310102,0.1328018149310102
ally4_pre_spike_headshots,0.13229594798761135,0.13229594798761135
opponent5_character_chamber,-0.1314579313262651,0.1314579313262651
ally2_post_spike_first_bloods,0.13085387333645826,0.13085387333645826
ally1_post_spike_wallbangs,0.1289624172030053,0.1289624172030053
self_post_spike_longest_gun_primary_marshal,0.12800907145577148,0.12800907145577148
self_character_harbor,-0.1274611429886305,0.1274611429886305
ally4_character_viper,0.12741208865062034,0.12741208865062034
self_pre_spike_avg_ammo_reserve,-0.12541802961820922,0.12541802961820922
opponent8_character_sage,0.12244943560476959,0.12244943560476959
self_pre_spike_total_credits_loss,0.12166253832929347,0.12166253832929347
opponent1_pre_spike_wallbangs,0.12055622047122738,0.12055622047122738
ally2_character_brimstone,-0.11920547625263629,0.11920547625263629
opponent8_character_yoru,-0.11854185507978116,0.11854185507978116
ally1_character_reyna,-0.11764235456503619,0.11764235456503619
self_post_spike_first_bloods,-0.11760981854974695,0.11760981854974695
opponent7_character_raze,-0.11694514661730893,0.11694514661730893
opponent4_post_spike_first_bloods,-0.11589081386076532,0.11589081386076532
pre_spike_shield_used,0.11414691416748092,0.11414691416748092
pre_spike_crowd_control_general_used,-0.113278579053574,0.113278579053574
opponent8_character_astra,0.11077406485998982,0.11077406485998982
opponent5_character_astra,0.11034252128992438,0.11034252128992438
opponent6_character_sova,-0.1100449683236516,0.1100449683236516
opponent2_post_spike_ultimate_usage,-0.10991829849923902,0.10991829849923902
opponent4_pre_spike_first_bloods,-0.10976248920679595,0.10976248920679595
opponent9_character_brimstone,-0.10949606464455848,0.10949606464455848
self_character_killjoy,-0.10903879447156475,0.10903879447156475
opponent3_ultimate_usage,-0.10901656051248786,0.10901656051248786
pre_spike_healing_used,0.1045483353786614,0.1045483353786614
ally3_pre_spike_wallbangs,-0.10451839130996891,0.10451839130996891
ally1_character_harbor,-0.10188845549826162,0.10188845549826162
self_longest_gun_primary_operator,-0.10148763290533261,0.10148763290533261
opponent8_character_skye,-0.10130687605809528,0.10130687605809528
ally3_character_breach,0.10130100556207844,0.10130100556207844
ally2_character_jett,-0.0993757528772971,0.0993757528772971
self_pre_spike_longest_gun_primary_stinger,-0.09807710179048126,0.09807710179048126
self_character_yoru,0.09717852027324282,0.09717852027324282
ally2_character_gekko,0.09697729659420432,0.09697729659420432
opponent8_character_breach,0.09646483769996048,0.09646483769996048
ally1_pre_spike_avg_health,-0.09633100441037033,0.09633100441037033
self_post_spike_avg_ammo_reserve,0.0961202341383111,0.0961202341383111
opponent0_pre_spike_assists,-0.09487774851150539,0.09487774851150539
self_pre_spike_longest_gun_primary_odin,0.09456203356595397,0.09456203356595397
opponent3_post_spike_first_bloods,-0.09242445468887792,0.09242445468887792
ally3_pre_spike_total_health_loss,-0.09212311776310696,0.09212311776310696
ally2_post_spike_headshots,0.09045666281011851,0.09045666281011851
ally3_character_astra,-0.08832122172410219,0.08832122172410219
opponent7_character_gekko,0.08797329287541204,0.08797329287541204
self_pre_spike_longest_gun_primary_bulldog,0.08787806910145397,0.08787806910145397
ally1_pre_spike_wallbangs,0.08592505635255207,0.08592505635255207
self_character_gekko,-0.08476330386132068,0.08476330386132068
ally3_pre_spike_elims,0.08393214442107841,0.08393214442107841
opponent1_post_spike_wallbangs,-0.08354376820879762,0.08354376820879762
self_pre_spike_ultimate_usage,0.08324003041768083,0.08324003041768083
opponent1_post_spike_assists,-0.08293661742683597,0.08293661742683597
opponent1_post_spike_ultimate_usage,0.08290277355079399,0.08290277355079399
self_post_spike_max_ammo_mag_loss,0.08206191617279095,0.08206191617279095
ally2_character_astra,-0.07895220931906008,0.07895220931906008
opponent7_character_fade,-0.0780032016566776,0.0780032016566776
opponent6_character_breach,-0.07756626426069113,0.07756626426069113
self_character_phoenix,0.07676946371220848,0.07676946371220848
opponent0_pre_spike_wallbangs,-0.07471416850839105,0.07471416850839105
self_longest_inv_state_melee,-0.07355977935840659,0.07355977935840659
opponent2_post_spike_assists,-0.0725420751527711,0.0725420751527711
ally3_post_spike_wallbangs,0.07250231295269154,0.07250231295269154
opponent5_character_brimstone,-0.06534984413544985,0.06534984413544985
opponent5_character_viper,0.06459169658559817,0.06459169658559817
ally4_pre_spike_assists,0.06364996605464643,0.06364996605464643
ally4_character_skye,0.06068278622386461,0.06068278622386461
ally3_character_phoenix,0.06048784109161691,0.06048784109161691
opponent5_character_fade,0.05996169418486182,0.05996169418486182
self_longest_gun_primary_judge,0.05863580434004443,0.05863580434004443
self_pre_spike_longest_gun_primary_judge,0.05863580434004443,0.05863580434004443
ally3_pre_spike_max_health_loss,-0.057040808629631866,0.057040808629631866
ally2_character_breach,0.05235031143801803,0.05235031143801803
opponent4_post_spike_wallbangs,-0.05216146678232728,0.05216146678232728
opponent7_character_reyna,0.0487224516849259,0.0487224516849259
opponent6_character_omen,-0.048545919049427136,0.048545919049427136
ally2_character_phoenix,0.04605109073499353,0.04605109073499353
