feature,coefficient,abs_coef
self_pre_spike_longest_gun_primary_vandal,0.009863203944979065,0.009863203944979065
self_pre_spike_max_ammo_reserve_loss,0.009729460006069146,0.009729460006069146
round_info_round_end,0.009556582482161673,0.009556582482161673
self_longest_inv_state_none,-0.009492548922250706,0.009492548922250706
self_pre_spike_longest_inv_state_none,-0.009476574616469858,0.009476574616469858
self_post_spike_longest_gun_primary_ares,0.009416414983007697,0.009416414983007697
ally4_pre_spike_first_bloods,0.009247451989330678,0.009247451989330678
self_post_spike_longest_gun_primary_guardian,0.008888279411742476,0.008888279411742476
opponent1_ultimate_usage,-0.008796647014315064,0.008796647014315064
opponent0_pre_spike_first_bloods,0.008487746614309578,0.008487746614309578
opponent4_ultimate_usage,-0.008434143486209918,0.008434143486209918
ally1_ultimate_usage,-0.00840917604231818,0.00840917604231818
self_pre_spike_longest_gun_secondary_sheriff,0.008239014151970751,0.008239014151970751
self_pre_spike_avg_ammo_mag,0.007778482074216078,0.007778482074216078
ally4_pre_spike_max_health_loss,-0.007771157197355418,0.007771157197355418
self_pre_spike_total_ammo_reserve_loss,0.0077629235920740475,0.0077629235920740475
self_pre_spike_map_covered,0.007709267930926559,0.007709267930926559
self_post_spike_total_ammo_mag_loss,0.0074644707386140804,0.0074644707386140804
self_longest_gun_secondary_sheriff,0.007396578851551105,0.007396578851551105
self_post_spike_longest_gun_primary_judge,0.006929245657311114,0.006929245657311114
ally2_pre_spike_assists,-0.006689157437174172,0.006689157437174172
ally4_post_spike_ultimate_usage,0.006633035809197279,0.006633035809197279
self_post_spike_ultimate_usage,0.006614572830487473,0.006614572830487473
self_post_spike_total_ability_usage_1,-0.006446254060111172,0.006446254060111172
self_post_spike_longest_gun_secondary_none,-0.006254092667971457,0.006254092667971457
self_pre_spike_longest_gun_primary_spectre,-0.006238708741573569,0.006238708741573569
